.010126,11,0,n,6,-3
.009209,11,0,n,7,-5
.010140,11,0,n,8,-7
.010263,11,0,n,8,-7
.008910,11,0,n,9,-7
.009977,11,0,n,10,-8
.009994,11,0,n,11,-7
.009900,11,0,n,11,-7
.010494,11,0,n,12,-7
.008465,11,0,n,11,-7
.009942,11,0,n,11,-4
.010180,11,0,n,10,-3
.009552,11,0,n,10,-2
.010387,11,0,n,8,2
.909126,11,0,n,-8,-12
.010145,11,0,n,-12,-15
.009883,11,0,n,-20,-19
.009920,11,0,n,-20,-17
.008920,11,0,n,-18,-15
.009981,11,0,n,-17,-11
.009961,11,0,n,-15,-7
.009987,11,0,n,-9,-4
.009930,11,0,n,-8,-2
.010116,11,0,n,-8,-2
.008972,11,0,n,-6,0
.010162,11,0,n,-5,-1
.009678,11,0,n,-6,-1
.010035,11,0,n,-6,-2
.009892,11,0,n,-9,-1
.008871,11,0,n,-11,-3
.010271,11,0,n,-13,-2
.009806,11,0,n,-15,-5
.009835,11,0,n,-16,-5
.009936,11,0,n,-15,-5
.010037,11,0,n,-14,-5
.008993,11,0,n,-14,-4
.009907,11,0,n,-14,-4
.009895,11,0,n,-14,-3
.009794,11,0,n,-13,-2
.010018,11,0,n,-14,-1
.009911,11,0,n,-13,-1
.009925,11,0,n,-11,0
.009276,11,0,n,-9,1
.009443,11,0,n,-6,4
.010116,11,0,n,-2,3
.009836,11,0,n,0,3
.009938,11,0,n,1,2
.009996,11,0,n,2,4
.009941,11,0,n,1,4
.009513,11,0,n,2,4
.009307,11,0,n,1,4
.009983,11,0,n,3,4
.009903,11,0,n,1,5
.009994,11,0,n,1,5
.010169,11,0,n,1,6
.008650,11,0,n,1,6
.010023,11,0,n,1,6
.009923,11,0,n,0,5
.010167,11,0,n,2,5
.010604,11,0,n,1,4
.008912,11,0,n,1,4
.010231,11,0,n,2,4
.008894,11,0,n,2,3
.009806,11,0,n,2,2
.010344,11,0,n,2,2
.009519,11,0,n,3,1
.010492,11,0,n,3,1
.009445,11,0,n,4,1
.008904,11,0,n,6,2
.009975,11,0,n,6,3
.009888,11,0,n,8,2
.010134,11,0,n,9,3
.009872,11,0,n,8,2
.010447,11,0,n,8,2
.008918,11,0,n,8,2
.009952,11,0,n,7,1
.010528,11,0,n,7,0
.008801,11,0,n,8,-1
.010066,11,0,n,8,-2
.009932,11,0,n,8,-2
.009364,11,0,n,7,-2
.010137,11,0,n,7,-2
.009796,11,0,n,6,-3
.009716,11,0,n,5,-2
.009180,11,0,n,4,-1
.010085,11,0,n,4,-2
.009904,11,0,n,5,-1
.009981,11,0,n,6,-1
.009145,11,0,n,6,-2
.009609,11,0,n,7,0
.009983,11,0,n,7,0
.009842,11,0,n,8,0
.009935,11,0,n,8,0
.010792,11,0,n,9,0
.008697,11,0,n,10,1
.010099,11,0,n,10,0
.009966,11,0,n,11,-1
.008805,11,0,n,12,-1
.009977,11,0,n,14,0
.010013,11,0,n,14,1
.010212,11,0,n,15,2
.009571,11,0,n,16,3
.009969,11,0,n,16,5
.009862,11,0,n,15,5
.008879,11,0,n,13,5
.010012,11,0,n,12,5
.009877,11,0,n,12,4
.010119,11,0,n,11,4
.009861,11,0,n,10,4
1.115271,11,0,n,-12,-4
.009016,11,0,n,-21,-13
.009971,11,0,n,-35,-27
.010013,11,0,n,-41,-32
.011162,11,0,n,-46,-34
.008278,11,0,n,-51,-32
.010220,11,0,n,-49,-26
.009955,11,0,n,-45,-20
.008890,11,0,n,-39,-11
.010464,11,0,n,-32,-4
.009666,11,0,n,-24,2
.009919,11,0,n,-17,5
.009066,11,0,n,-10,6
.009904,11,0,n,-4,4
.009822,11,0,n,-1,3
.010138,11,0,n,0,1
.010060,11,0,n,1,1
.008980,11,0,n,1,1
.009907,11,0,n,2,1
.009862,11,0,n,3,0
.010032,11,0,n,3,0
.009997,11,0,n,3,0
.009658,11,0,n,3,1
.009990,11,0,n,4,0
.009934,11,0,n,5,1
.008772,11,0,n,5,2
.010099,11,0,n,5,1
.009879,11,0,n,6,2
.010373,11,0,n,6,3
.009448,11,0,n,6,3
.010175,11,0,n,8,3
.008823,11,0,n,10,3
.010109,11,0,n,11,4
.009997,11,0,n,13,3
.009755,11,0,n,15,4
.009881,11,0,n,16,2
.010001,11,0,n,15,2
.008869,11,0,n,15,0
.010342,11,0,n,13,0
.009767,11,0,n,12,-2
.010127,11,0,n,13,-3
.009062,11,0,n,13,-5
.010034,11,0,n,13,-6
.010122,11,0,n,14,-5
.009881,11,0,n,14,-5
.009622,11,0,n,14,-6
.009188,11,0,n,13,-7
.009999,11,0,n,12,-8
.009822,11,0,n,11,-9
.009830,11,0,n,9,-12
.010250,11,0,n,9,-15
.009617,11,0,n,8,-17
.909993,11,0,n,-7,1
.008989,11,0,n,-10,0
.009927,11,0,n,-16,-2
.010156,11,0,n,-22,-4
.009676,11,0,n,-28,-7
.010004,11,0,n,-32,-13
.008903,11,0,n,-34,-17
.009808,11,0,n,-35,-18
.010178,11,0,n,-37,-19
.009692,11,0,n,-37,-19
.010659,11,0,n,-35,-17
.009250,11,0,n,-31,-16
.009985,11,0,n,-25,-12
.008927,11,0,n,-20,-9
.009891,11,0,n,-12,-6
.009823,11,0,n,-4,-3
.010059,11,0,n,-1,-1
.009968,11,0,n,1,1
.009884,11,0,n,3,2
.010054,11,0,n,4,2
.009303,11,0,n,5,2
.009548,11,0,n,7,3
.010068,11,0,n,7,4
.009876,11,0,n,10,5
.010024,11,0,n,14,9
.009028,11,0,n,23,15
.010001,11,0,n,29,24
.010331,11,0,n,31,32
.010356,11,0,n,31,32
.008888,11,0,n,31,29
.009899,11,0,n,28,25
.009818,11,0,n,23,22
.009327,11,0,n,18,18
.009620,11,0,n,12,13
.010046,11,0,n,4,6
.009848,11,0,n,1,3
.009864,11,0,n,-1,1
.010300,11,0,n,-1,0
.008622,11,0,n,-1,-1
.009954,11,0,n,-3,0
.009813,11,0,n,-2,2
.009884,11,0,n,-3,3
.010033,11,0,n,-3,4
.009858,11,0,n,-2,6
.010626,11,0,n,-2,7
.009232,11,0,n,-3,6
.008959,11,0,n,-4,5
.009989,11,0,n,-2,4
.009836,11,0,n,-2,1
.010426,11,0,n,-2,0
.547465,11,0,n,-11,0
.009827,11,0,n,-15,0
.009044,11,0,n,-18,0
.009800,11,0,n,-18,-1
.009935,11,0,n,-16,-1
.009926,11,0,n,-13,-2
.009982,11,0,n,-8,-1
.010249,11,0,n,-5,0
.009456,11,0,n,-3,-1
.018833,11,0,n,-1,-1
.009932,11,0,n,1,0
.009941,11,0,n,2,-1
.009816,11,0,n,2,-1
.010472,11,0,n,1,-1
.009397,11,0,n,1,-1
.009919,11,0,n,2,-2
.010410,11,0,n,4,-3
.008998,11,0,n,5,-4
.010036,11,0,n,7,-2
.009830,11,0,n,10,-3
.009049,11,0,n,13,-3
.010191,11,0,n,17,-2
.009978,11,0,n,18,-2
.010131,11,0,n,21,-2
.008611,11,0,n,20,-3
.010152,11,0,n,18,-3
.009778,11,0,n,16,-2
.009852,11,0,n,15,-4
.009905,11,0,n,13,-3
.009875,11,0,n,12,-3
.010529,11,0,n,10,-1
.008389,11,0,n,9,1
.009967,11,0,n,8,1
.009970,11,0,n,6,2
.009833,11,0,n,6,2
.009983,11,0,n,5,3
.010068,11,0,n,4,4
.009044,11,0,n,3,3
.009703,11,0,n,3,4
.009856,11,0,n,2,4
.010103,11,0,n,2,4
.009705,11,0,n,2,5
.010076,11,0,n,2,4
.010046,11,0,n,3,5
.008750,11,0,n,4,5
.010002,11,0,n,4,6
.009880,11,0,n,5,6
.010923,11,0,n,5,7
.009021,11,0,n,5,9
.010061,11,0,n,5,9
.009824,11,0,n,4,9
.008838,11,0,n,5,8
.010332,11,0,n,4,6
.009658,11,0,n,3,5
.010026,11,0,n,2,4
.009988,11,0,n,1,4
.009684,11,0,n,-1,3
.008937,11,0,n,-2,4
.009855,11,0,n,-4,4
.010107,11,0,n,-6,3
.009901,11,0,n,-6,3
.009924,11,0,n,-7,2
.010035,11,0,n,-7,2
.009924,11,0,n,-5,2
.009206,11,0,n,-3,1
.009766,11,0,n,0,1
.010000,11,0,n,2,-1
.009966,11,0,n,6,-2
.009958,11,0,n,13,-5
.009049,11,0,n,20,-7
.010071,11,0,n,26,-8
.010148,11,0,n,29,-10
.008900,11,0,n,31,-11
.009920,11,0,n,31,-10
.009965,11,0,n,30,-11
.009933,11,0,n,28,-12
.010144,11,0,n,27,-10
.009800,11,0,n,25,-9
.008982,11,0,n,23,-8
.010101,11,0,n,20,-7
.009901,11,0,n,15,-5
.791770,11,0,n,13,-12
.009926,11,0,n,15,-12
.010197,11,0,n,22,-15
.009746,11,0,n,24,-14
.009838,11,0,n,25,-11
.010218,11,0,n,26,-9
.008564,11,0,n,27,-8
.010091,11,0,n,26,-7
.009870,11,0,n,24,-4
.009918,11,0,n,17,-3
.009995,11,0,n,13,-1
.009926,11,0,n,13,0
.010490,11,0,n,12,0
.008283,11,0,n,11,2
.010402,11,0,n,8,1
.010463,11,0,n,5,2
.008730,11,0,n,4,1
.010378,11,0,n,3,2
.009491,11,0,n,2,3
.010013,11,0,n,3,4
.009906,11,0,n,4,7
.008860,11,0,n,8,12
.010037,11,0,n,15,20
.009820,11,0,n,18,26
.010056,11,0,n,20,26
.009882,11,0,n,18,22
.009919,11,0,n,15,15
.008952,11,0,n,14,10
.010014,11,0,n,13,10
.010271,11,0,n,12,9
.009674,11,0,n,9,8
.010002,11,0,n,5,9
.370848,11,0,n,4,-14
.010385,11,0,n,6,-18
.009501,11,0,n,8,-25
.009891,11,0,n,7,-24
.010039,11,0,n,7,-27
.009813,11,0,n,6,-30
.010137,11,0,n,5,-30
.008805,11,0,n,5,-29
.009869,11,0,n,5,-25
.009985,11,0,n,5,-22
.009809,11,0,n,6,-18
.010293,11,0,n,4,-14
.009625,11,0,n,5,-13
.402192,11,0,n,-14,-8
.008422,11,0,n,-18,-8
.009901,11,0,n,-27,-9
.009894,11,0,n,-29,-9
.008995,11,0,n,-29,-8
.010019,11,0,n,-32,-8
.010122,11,0,n,-34,-8
.009966,11,0,n,-32,-7
.009973,11,0,n,-29,-7
.008974,11,0,n,-24,-6
.009926,11,0,n,-18,-3
.009969,11,0,n,-12,-3
.010118,11,0,n,-6,-2
.008999,11,0,n,-2,0
.010232,11,0,n,-1,-2
.460019,11,0,n,-13,2
.010047,11,0,n,-22,2
.008733,11,0,n,-31,3
.010095,11,0,n,-32,4
.009738,11,0,n,-34,5
.009953,11,0,n,-35,7
.010559,11,0,n,-37,8
.009343,11,0,n,-37,7
.009032,11,0,n,-34,7
.009884,11,0,n,-33,6
.009837,11,0,n,-32,3
.009976,11,0,n,-30,3
.009970,11,0,n,-26,2
.010742,11,0,n,-21,1
.008226,11,0,n,-19,0
.009987,11,0,n,-14,0
.009960,11,0,n,-11,-2
.009800,11,0,n,-7,-2
.010293,11,0,n,-6,-2
.009687,11,0,n,-3,-3
.009243,11,0,n,-4,-2
.009590,11,0,n,-2,-2
.009918,11,0,n,-1,-2
.010381,11,0,n,-2,-2
.009479,11,0,n,-1,-2
.010057,11,0,n,-1,-3
.008949,11,0,n,-1,-3
.009962,11,0,n,-2,-5
.010075,11,0,n,0,-5
.009827,11,0,n,-1,-4
.011049,11,0,n,-1,-3
.007952,11,0,n,0,-4
.010226,11,0,n,0,-4
.009898,11,0,n,0,-3
.009876,11,0,n,1,-3
.010484,11,0,n,0,-2
.008817,11,0,n,1,-3
.010289,11,0,n,0,-5
.009553,11,0,n,1,-7
.009971,11,0,n,0,-8
.009031,11,0,n,1,-11
.009829,11,0,n,2,-13
.322864,11,0,n,-5,14
.009897,11,0,n,-9,22
.009920,11,0,n,-12,27
.010132,11,0,n,-13,24
.008881,11,0,n,-13,17
.010025,11,0,n,-12,12
.009895,11,0,n,-10,7
.010360,11,0,n,-9,4
.009512,11,0,n,-9,3
.010784,11,0,n,-10,0
.008079,11,0,n,-12,0
.009901,11,0,n,-15,-2
.009936,11,0,n,-15,-3
.009972,11,0,n,-16,-5
.010519,11,0,n,-18,-5
.009363,11,0,n,-18,-7
.008968,11,0,n,-19,-8
.010486,11,0,n,-18,-8
.009925,11,0,n,-17,-9
.010122,11,0,n,-16,-9
.008709,11,0,n,-16,-11
.010032,11,0,n,-16,-14
.009933,11,0,n,-14,-15
.009834,11,0,n,-15,-15
.010322,11,0,n,-14,-14
.008544,11,0,n,-12,-14
.009972,11,0,n,-11,-13
.009924,11,0,n,-11,-12
.009896,11,0,n,-8,-10
.010009,11,0,n,-4,-7
.009897,11,0,n,-1,-5
.439765,11,0,n,-5,4
.009942,11,0,n,-4,5
.010246,11,0,n,-4,5
.009839,11,0,n,-5,6
.008825,11,0,n,-4,7
.009972,11,0,n,-5,11
.009947,11,0,n,-4,12
.010315,11,0,n,-5,14
.009850,11,0,n,-3,13
.009073,11,0,n,-3,13
.009992,11,0,n,-2,11
.010029,11,0,n,-2,10
.009265,11,0,n,0,10
.009943,11,0,n,4,12
.010601,11,0,n,7,17
.009186,11,0,n,11,22
.010011,11,0,n,18,30
.008988,11,0,n,23,27
.009872,11,0,n,25,24
.010145,11,0,n,25,21
.009793,11,0,n,25,18
.009983,11,0,n,23,13
.010018,11,0,n,21,9
.008899,11,0,n,18,6
.010776,11,0,n,17,1
.009264,11,0,n,14,0
.010062,11,0,n,10,-3
.009057,11,0,n,7,-2
.010063,11,0,n,5,-3
.010276,11,0,n,2,-2
.010013,11,0,n,1,-2
.009920,11,0,n,0,-2
.009286,11,0,n,0,-1
.010196,11,0,n,0,-1
.009991,11,0,n,1,-2
.009438,11,0,n,0,-3
.009504,11,0,n,2,-2
.009990,11,0,n,2,-2
.008950,11,0,n,1,-3
.372087,11,0,n,13,-2
.009895,11,0,n,22,-3
.009963,11,0,n,31,-5
.008948,11,0,n,32,-6
.009961,11,0,n,31,-5
.010094,11,0,n,30,-6
.010066,11,0,n,27,-6
.009941,11,0,n,26,-6
.008917,11,0,n,27,-8
.009944,11,0,n,27,-8
.009837,11,0,n,27,-10
.010461,11,0,n,27,-11
.009542,11,0,n,27,-12
.010069,11,0,n,25,-12
.008679,11,0,n,22,-13
.009924,11,0,n,19,-12
.010116,11,0,n,18,-11
.009900,11,0,n,15,-9
.010029,11,0,n,13,-7
.008938,11,0,n,11,-4
.009825,11,0,n,9,-2
.010085,11,0,n,8,0
.009761,11,0,n,5,0
.010354,11,0,n,4,2
.009642,11,0,n,2,2
.009958,11,0,n,2,4
.009049,11,0,n,0,5
.009956,11,0,n,1,5
.011028,11,0,n,-1,7
.009104,11,0,n,-1,8
.009490,11,0,n,-3,9
.009258,11,0,n,-5,11
.009994,11,0,n,-6,10
.010070,11,0,n,-10,11
.009983,11,0,n,-13,10
.008988,11,0,n,-16,11
.010158,11,0,n,-20,11
.010037,11,0,n,-24,10
.010136,11,0,n,-27,10
.008877,11,0,n,-31,8
.010364,11,0,n,-33,4
.009443,11,0,n,-32,0
.010087,11,0,n,-31,-3
.009887,11,0,n,-28,-7
.009902,11,0,n,-25,-8
.009064,11,0,n,-19,-8
.009902,11,0,n,-12,-8
.010795,11,0,n,-7,-6
.009144,11,0,n,-3,-5
.009925,11,0,n,0,-2
.008970,11,0,n,2,-3
.009857,11,0,n,1,-2
.010050,11,0,n,1,-2
.009864,11,0,n,1,-3
.010042,11,0,n,1,-3
.009831,11,0,n,2,-3
.008906,11,0,n,2,-4
.010334,11,0,n,2,-4
.009662,11,0,n,2,-6
.009923,11,0,n,2,-8
.009977,11,0,n,5,-11
.009912,11,0,n,6,-14
.008909,11,0,n,7,-12
.010432,11,0,n,9,-9
.411784,11,0,n,-7,-7
.008571,11,0,n,-7,-9
.010008,11,0,n,-11,-15
.010306,11,0,n,-11,-15
.008728,11,0,n,-9,-14
.010191,11,0,n,-8,-11
.009955,11,0,n,-7,-7
.010055,11,0,n,-5,-3
.008929,11,0,n,-6,0
.009969,11,0,n,-9,2
.010205,11,0,n,-12,4
.009723,11,0,n,-16,5
.009924,11,0,n,-17,7
.009865,11,0,n,-20,8
.008913,11,0,n,-21,9
.010087,11,0,n,-22,7
.009849,11,0,n,-21,7
.010482,11,0,n,-21,4
.009359,11,0,n,-18,3
.010030,11,0,n,-16,1
.008937,11,0,n,-13,0
.009895,11,0,n,-9,-1
.010062,11,0,n,-6,-1
.009924,11,0,n,-5,-3
.009908,11,0,n,-4,-4
.008946,11,0,n,-2,-3
.009998,11,0,n,-2,-3
.010381,11,0,n,-1,-5
.352169,11,0,n,-7,7
.009075,11,0,n,-10,7
.010067,11,0,n,-12,8
.010203,11,0,n,-11,6
.008978,11,0,n,-10,6
.010293,11,0,n,-8,5
.010007,11,0,n,-8,5
.010021,11,0,n,-8,5
.009002,11,0,n,-10,8
.009916,11,0,n,-12,10
.010526,11,0,n,-11,6
.008671,11,0,n,-10,6
.010427,11,0,n,-10,5
.009693,11,0,n,-12,4
.010112,11,0,n,-11,4
.009225,11,0,n,-12,3
.009966,11,0,n,-14,2
.010008,11,0,n,-12,1
.009939,11,0,n,-13,0
.008929,11,0,n,-11,0
.009962,11,0,n,-10,1
.009879,11,0,n,-9,1
.010231,11,0,n,-9,0
.009700,11,0,n,-9,2
.009903,11,0,n,-9,2
.008919,11,0,n,-10,3
.009903,11,0,n,-11,5
.010011,11,0,n,-11,8
.009936,11,0,n,-12,10
.010009,11,0,n,-13,13
.009937,11,0,n,-13,18
.009253,11,0,n,-15,24
.010184,11,0,n,-14,25
.009776,11,0,n,-12,22
.009116,11,0,n,-12,20
.009939,11,0,n,-11,21
.010023,11,0,n,-12,23
.010033,11,0,n,-11,25
.009984,11,0,n,-10,30
.009211,11,0,n,-9,29
.009705,11,0,n,-7,24
.009912,11,0,n,-6,20
.010050,11,0,n,-3,13
.009892,11,0,n,-1,8
.009256,11,0,n,1,5
.009749,11,0,n,2,3
.010481,11,0,n,2,3
.009354,11,0,n,3,3
.009830,11,0,n,4,4
.009993,11,0,n,4,4
.009892,11,0,n,5,7
.009123,11,0,n,4,7
.009562,11,0,n,6,8
.009961,11,0,n,6,7
.009864,11,0,n,6,8
.009855,11,0,n,6,6
.010396,11,0,n,6,7
.009423,11,0,n,7,6
.010057,11,0,n,7,5
.008854,11,0,n,8,5
.009939,11,0,n,9,5
.010178,11,0,n,11,5
.009828,11,0,n,12,3
.010586,11,0,n,13,3
.008356,11,0,n,15,3
.009995,11,0,n,18,1
.009903,11,0,n,19,-1
.009916,11,0,n,22,-2
.010187,11,0,n,22,-3
.009907,11,0,n,22,-3
.008984,11,0,n,21,-3
.010089,11,0,n,20,-5
.010319,11,0,n,21,-6
.009343,11,0,n,20,-6
.009500,11,0,n,21,-7
.010200,11,0,n,24,-8
.009627,11,0,n,24,-10
.009931,11,0,n,26,-12
.010139,11,0,n,24,-12
.008572,11,0,n,24,-14
.010883,11,0,n,21,-16
.008832,11,0,n,20,-18
.010261,11,0,n,21,-20
.009925,11,0,n,21,-18
.009836,11,0,n,19,-16
.009546,11,0,n,17,-15
.009463,11,0,n,14,-12
.009962,11,0,n,8,-9
.342189,11,0,n,8,9
.009937,11,0,n,9,12
.009919,11,0,n,15,19
.009941,11,0,n,15,20
.009968,11,0,n,16,19
.008956,11,0,n,19,19
.009880,11,0,n,20,18
.009956,11,0,n,20,18
.010000,11,0,n,19,19
.009968,11,0,n,18,20
.009845,11,0,n,16,20
.009104,11,0,n,14,20
.009797,11,0,n,9,16
.009908,11,0,n,8,12
.010168,11,0,n,6,10
.009795,11,0,n,5,7
.010114,11,0,n,4,5
.008680,11,0,n,4,3
.009905,11,0,n,5,2
.010074,11,0,n,5,2
.009900,11,0,n,5,2
.010047,11,0,n,5,2
.009921,11,0,n,5,0
.008982,11,0,n,4,0
.010049,11,0,n,2,0
.009922,11,0,n,2,-1
.010288,11,0,n,1,0
.009654,11,0,n,1,-1
.008808,11,0,n,0,-2
.010001,11,0,n,0,-1
.009843,11,0,n,0,-2
.010277,11,0,n,2,-3
.009597,11,0,n,3,-4
.010489,11,0,n,4,-5
.009465,11,0,n,7,-8
.008913,11,0,n,11,-12
.009995,11,0,n,12,-16
.009795,11,0,n,11,-16
.010068,11,0,n,11,-16
.009916,11,0,n,12,-15
.009900,11,0,n,11,-13
.009908,11,0,n,11,-10
.009124,11,0,n,9,-9
.010423,11,0,n,7,-9
.009665,11,0,n,5,-7
.010546,11,0,n,5,-6
.008818,11,0,n,3,-6
.009878,11,0,n,0,-6
.010051,11,0,n,-1,-7
.371390,11,0,n,4,-5
.009834,11,0,n,3,-6
.009007,11,0,n,5,-6
.010189,11,0,n,3,-7
.010106,11,0,n,3,-7
.009827,11,0,n,3,-8
.009903,11,0,n,3,-12
.185380,11,0,n,-12,-2
.010007,11,0,n,-19,-6
.010710,11,0,n,-29,-12
.009214,11,0,n,-34,-14
.008941,11,0,n,-35,-14
.010045,11,0,n,-34,-15
.009898,11,0,n,-33,-12
.010031,11,0,n,-32,-12
.009694,11,0,n,-31,-10
.009087,11,0,n,-27,-9
.009966,11,0,n,-24,-6
.009850,11,0,n,-21,-5
.010167,11,0,n,-18,-4
.010044,11,0,n,-14,-3
.009703,11,0,n,-13,-2
.009365,11,0,n,-11,-3
.009974,11,0,n,-10,-2
.009965,11,0,n,-12,-2
.008896,11,0,n,-13,-5
.009970,11,0,n,-14,-4
.010150,11,0,n,-14,-4
.009917,11,0,n,-15,-3
.009947,11,0,n,-12,-2
.008937,11,0,n,-11,-2
.010235,11,0,n,-8,-1
.508439,11,0,n,2,10
.009923,11,0,n,3,16
.010011,11,0,n,4,27
.009860,11,0,n,4,31
.010230,11,0,n,3,30
.008751,11,0,n,4,28
.010607,11,0,n,4,28
.009193,11,0,n,3,29
.010037,11,0,n,1,32
.009855,11,0,n,1,32
.009831,11,0,n,0,27
.009116,11,0,n,-2,20
.009870,11,0,n,-3,13
.010256,11,0,n,-4,11
.009614,11,0,n,-3,8
.010020,11,0,n,-3,7
.010069,11,0,n,-4,5
.008844,11,0,n,-4,5
.010141,11,0,n,-3,2
.009859,11,0,n,-2,2
.009937,11,0,n,-1,2
.009958,11,0,n,-1,1
.008927,11,0,n,-2,0
.010418,11,0,n,-2,1
.009421,11,0,n,-2,0
.009996,11,0,n,-3,-1
.010021,11,0,n,-2,0
.009800,11,0,n,-2,-1
.009466,11,0,n,-3,-1
.009714,11,0,n,-4,-1
.010406,11,0,n,-3,-2
.009667,11,0,n,-2,-1
.008861,11,0,n,-3,-2
.010011,11,0,n,-4,-1
.009888,11,0,n,-3,-2
.009801,11,0,n,-4,-2
.010170,11,0,n,-4,-2
.009859,11,0,n,-4,-3
.009153,11,0,n,-4,-3
.010048,11,0,n,-4,-3
.010558,11,0,n,-4,-4
.009510,11,0,n,-4,-3
.009021,11,0,n,-5,-5
.009789,11,0,n,-6,-5
.009931,11,0,n,-5,-6
.009945,11,0,n,-4,-8
.009920,11,0,n,-5,-10
.010082,11,0,n,-4,-11
.008614,11,0,n,-5,-11
.009992,11,0,n,-4,-9
.009926,11,0,n,-5,-7
.009838,11,0,n,-6,-5
.009963,11,0,n,-6,-4
.009996,11,0,n,-6,-2
.009889,11,0,n,-6,-1
.008979,11,0,n,-5,1
.010295,11,0,n,-6,5
.529072,11,0,n,2,-6
.008370,11,0,n,0,-5
.009896,11,0,n,0,-7
.009996,11,0,n,-1,-6
.009924,11,0,n,-2,-9
.010034,11,0,n,-3,-13
.009971,11,0,n,-4,-13
.008968,11,0,n,-5,-14
.009922,11,0,n,-5,-14
.009852,11,0,n,-6,-12
.010171,11,0,n,-8,-13
.009701,11,0,n,-7,-14
.010295,11,0,n,-7,-14
.008584,11,0,n,-7,-16
.009911,11,0,n,-6,-16
.010014,11,0,n,-4,-14
.009919,11,0,n,-2,-9
.010094,11,0,n,1,-5
.008998,11,0,n,1,0
.010027,11,0,n,2,1
.010097,11,0,n,0,3
.010088,11,0,n,2,3
.009503,11,0,n,3,2
.009720,11,0,n,6,-2
.010127,11,0,n,11,-6
.008949,11,0,n,23,-10
.009993,11,0,n,33,-13
.010262,11,0,n,38,-11
.009814,11,0,n,42,-11
.010085,11,0,n,43,-11
.008731,11,0,n,43,-10
.010345,11,0,n,42,-9
.010084,11,0,n,40,-9
.009094,11,0,n,36,-8
.010069,11,0,n,32,-7
.010077,11,0,n,28,-5
.009247,11,0,n,24,-3
.009800,11,0,n,20,0
.010127,11,0,n,17,2
.010149,11,0,n,14,3
.008562,11,0,n,12,3
.009899,11,0,n,9,5
.010112,11,0,n,6,4
.009844,11,0,n,6,4
.010040,11,0,n,6,2
.009769,11,0,n,6,3
.010895,11,0,n,6,4
.008028,11,0,n,6,4
.010029,11,0,n,7,4
.010007,11,0,n,7,4
.009826,11,0,n,7,4
.010076,11,0,n,7,5
.009017,11,0,n,6,5
.010007,11,0,n,7,6
.009937,11,0,n,8,7
.009847,11,0,n,9,8
.010359,11,0,n,9,9
.008736,11,0,n,9,13
.010149,11,0,n,9,12
.009986,11,0,n,10,11
.010207,11,0,n,9,11
.008990,11,0,n,9,9
.009927,11,0,n,8,9
.010444,11,0,n,9,7
.009267,11,0,n,9,6
.009942,11,0,n,10,5
.009954,11,0,n,11,3
.008791,11,0,n,13,1
.010181,11,0,n,15,-1
.009827,11,0,n,15,-3
.009783,11,0,n,15,-5
.009969,11,0,n,14,-6
.009884,11,0,n,13,-6
.010245,11,0,n,11,-7
.008465,11,0,n,9,-9
.011148,11,0,n,6,-10
.008810,11,0,n,4,-12
.009879,11,0,n,2,-11
.010055,11,0,n,2,-9
.009975,11,0,n,1,-8
.010472,11,0,n,1,-5
.008386,11,0,n,0,-3
